-54.8067319,-68.3027082
-54.8067279,-68.3064902
-54.8066899,-68.3050717
-54.80667,-68.352216
-54.8066611,-68.3097349
-54.8066347,-68.3059459
-54.8065893,-68.3130223
-54.8065876,-68.302481
-54.8064939,-68.3121139
-54.8064919,-68.30289
-54.8064908,-68.3033018
-54.806406,-68.3051912
-54.8063936,-68.301797
-54.8063013,-68.3010416
-54.806259,-68.3047268
-54.8062472,-68.3063919
-54.8061453,-68.3034017
-54.806118,-68.3019478
-54.8060054,-68.3107902
-54.8059771,-68.3035103
-54.8059216,-68.3025061
-54.8059091,-68.3025115
-54.8058082,-68.3021575
-54.8057687,-68.3026766
-54.8057521,-68.313326
-54.8057496,-68.308906
-54.8057099,-68.2983134
-54.8056446,-68.3009927
-54.8056338,-68.3096351
-54.8056198,-68.3021247
-54.8055639,-68.2981905
-54.8055407,-68.301681
-54.8055151,-68.2979627
-54.8055133,-68.301734
-54.8055083,-68.3071406
-54.8053721,-68.3027995
-54.8053514,-68.3002346
-54.8053346,-68.3046215
-54.8052938,-68.3007458
-54.8052575,-68.3014071
-54.8051965,-68.3003522
-54.8051848,-68.300305
-54.8051308,-68.2994417
-54.8050996,-68.3092681
-54.8050714,-68.2991905
-54.8050662,-68.2996523
-54.8050309,-68.3047438
-54.8050254,-68.2990192
-54.8050068,-68.3012463
-54.8049639,-68.2996883
-54.8049636,-68.3075186
-54.8049578,-68.3079675
-54.8048464,-68.3136977
-54.8048158,-68.2990354
-54.8047865,-68.3028402
-54.8047865,-68.3028335
-54.804761,-68.3136327
-54.8046791,-68.2948033
-54.8045736,-68.35554
-54.8044087,-68.3008955
-54.804387,-68.3001566
-54.8041101,-68.3033791
-54.80411,-68.3033791
-54.8040095,-68.2994613
-54.803713,-68.311603
-54.80343,-68.30279
-54.8033271,-68.3060824
-54.8032701,-68.3029531
-54.8019521,-68.302857
-54.8013857,-68.3055138
-54.8010581,-68.3185905
-54.8007449,-68.3148454
-54.8002835,-68.282181
-54.8000992,-68.3139814
-54.8000425,-68.3077123
-54.7999886,-68.2794597
-54.7999465,-68.2822297
-54.7999358,-68.2795292
-54.799836,-68.2789858
-54.7997947,-68.3023682
-54.7996414,-68.2799444
-54.7994581,-68.2823868
-54.7993965,-68.2814996
-54.799203,-68.370001
-54.799203,-68.370001
-54.7991168,-68.3707958
-54.7991063,-68.2822593
-54.7976734,-68.2774729
-54.7974663,-68.2682876
-54.7972145,-68.2802779
-54.7952921,-68.2800457
-54.7952194,-68.3088601
-54.7950677,-68.2855594
-54.7950256,-68.280227
-54.7947654,-68.2788599
-54.7945132,-68.2301547
-54.7943986,-68.284984
-54.793666,-68.2757917
-54.792978,-68.3062204
-54.792827,-68.386438
-54.7915845,-68.2357089
-54.7914827,-68.2369604
-54.7908588,-68.3146101
-54.7908437,-68.2368644
-54.7901713,-68.2668141
-54.785986,-68.2905833
-54.7839145,-68.2591301
-54.783,-68.283
-54.7719727,-68.2721924
-54.7648606,-68.3001046
-54.7647973,-68.2999071
-54.7646897,-68.3005031
-54.7338616,-67.9024646
-54.724676,-68.0191109
-54.7242616,-68.0195315
-54.7239173,-68.0177085
-54.7237637,-68.0174834
-54.7217196,-68.0031248
-54.7216662,-68.0031147
-54.7211921,-67.9763086
-54.7185944,-68.007661
-54.7184471,-68.0257287
-54.7183674,-68.0267334
-54.7179778,-68.0263757
-54.7167138,-67.9921423
-54.7163483,-68.0843425
-54.7125833,-68.0603633
-54.7117968,-68.0600069
-54.6381335,-67.7613923
-54.60147,-67.7014719
-54.5889065,-67.7194322
-54.5441935,-67.200558
-54.5439392,-67.2003542
-54.5388237,-67.206914
-54.535652,-67.2271707
-54.5254672,-67.2246518
-54.5219455,-67.2247919
-54.5212524,-67.224002
-54.5136185,-67.1939539
-54.5119976,-67.1960319
-54.5118962,-67.1954372
-54.5107936,-67.1930653
-54.5105667,-67.1969984
-54.5105163,-67.1938737
-54.510418,-67.1979382
-54.5104002,-67.1966103
-54.5102834,-67.1950979
-54.5101032,-67.1976492
-54.5100766,-67.1967176
-54.509558,-67.1947116
-54.5094928,-67.1916332
-54.5094892,-67.1949923
-54.5091237,-67.1927426
-54.5086233,-67.1944732
-54.508571,-67.1948323
-54.5062317,-67.2054963
-54.5057704,-67.1964267
-54.505149,-67.1947972
-54.5037546,-67.1986291
-54.5024263,-67.2000252
-54.5009904,-67.205566
-54.4946583,-67.2074699
-53.8163678,-67.6751745
-53.8119351,-67.6817084
-53.8103769,-67.6683302
-53.8103733,-67.6698828
-53.8100113,-67.6658176
-53.8084057,-67.6841333
-53.8073033,-67.6598318
-53.8065609,-67.6807062
-53.8063211,-67.6590002
-53.8057187,-67.7640522
-53.8052983,-67.6520328
-53.8048052,-67.6609413
-53.8047701,-67.6608366
-53.8043349,-67.6670499
-53.804264,-67.662041
-53.804133,-67.6693072
-53.8033598,-67.6649901
-53.8030859,-67.7580993
-53.8024794,-67.6531227
-53.8018313,-67.6537782
-53.8018055,-67.6537895
-53.7997748,-67.7371907
-53.7984221,-67.723694
-53.7977092,-67.6655567
-53.7965756,-67.779717
-53.7961221,-67.7221689
-53.7959937,-67.7207226
-53.7959804,-67.6994138
-53.7959133,-67.7015293
-53.7958967,-67.722528
-53.7954437,-67.7022209
-53.7954295,-67.7071795
-53.7952621,-67.7180739
-53.7949552,-67.7156774
-53.7949005,-67.7477846
-53.7947409,-67.6994946
-53.7941646,-67.7260381
-53.7934273,-67.6880021
-53.7930223,-67.7327506
-53.7930204,-67.732748
-53.7923084,-67.7109646
-53.792205,-67.6988212
-53.792124,-67.6987372
-53.7921192,-67.71399
-53.7916395,-67.7151353
-53.7914642,-67.7266734
-53.7911615,-67.7290692
-53.7911463,-67.6942315
-53.7911083,-67.716781
-53.7908555,-67.6959338
-53.7907834,-67.7042034
-53.7907032,-67.696007
-53.7905258,-67.7020479
-53.7903661,-67.6965772
-53.7901744,-67.699795
-53.790143,-67.7170672
-53.7900067,-67.6973431
-53.7899548,-67.6974106
-53.7899522,-67.7025259
-53.7898696,-67.7155322
-53.7898591,-67.6919982
-53.7898346,-67.7154778
-53.7897781,-67.6973805
-53.7896918,-67.7169089
-53.7895547,-67.6982182
-53.7894959,-67.7276872
-53.7894487,-67.6941876
-53.7894365,-67.6921461
-53.7894062,-67.6954856
-53.7893697,-67.706439
-53.7893583,-67.7092704
-53.7893355,-67.7264565
-53.7889115,-67.7738138
-53.7888258,-67.6984747
-53.7886741,-67.6957109
-53.7885873,-67.7109552
-53.7884746,-67.7061236
-53.7884045,-67.7059913
-53.7882739,-67.7150648
-53.7880916,-67.701115
-53.7880717,-67.696873
-53.7879966,-67.7091533
-53.7879536,-67.6943029
-53.7879091,-67.7017844
-53.7878459,-67.7324534
-53.7878396,-67.7076897
-53.7874151,-67.6965063
-53.7873966,-67.7047569
-53.7873356,-67.7244578
-53.7872907,-67.6967085
-53.7871936,-67.7189844
-53.7870017,-67.701095
-53.7866463,-67.7044194
-53.7861321,-67.6980226
-53.7860386,-67.7051953
-53.7859803,-67.6954656
-53.7858089,-67.6957148
-53.7856424,-67.7088513
-53.7855041,-67.7008116
-53.785469,-67.7232535
-53.7854294,-67.6959295
-53.78537,-67.7270293
-53.7853438,-67.6972061
-53.7851875,-67.7081056
-53.7850812,-67.7062815
-53.7850231,-67.7271234
-53.7850201,-67.7081317
-53.7846734,-67.700758
-53.7846392,-67.7007084
-53.7846175,-67.7050104
-53.7842571,-67.6940244
-53.7841719,-67.7174754
-53.7840375,-67.7170136
-53.7839692,-67.7089288
-53.7839156,-67.7015524
-53.783813,-67.6986699
-53.7837662,-67.6983026
-53.7837281,-67.7051897
-53.7835371,-67.7029617
-53.7834947,-67.7030446
-53.7834577,-67.7013568
-53.7834316,-67.7000216
-53.783404,-67.7032222
-53.783254,-67.6999919
-53.7832235,-67.7000024
-53.7831775,-67.7077463
-53.7831705,-67.6977421
-53.7831648,-67.6984825
-53.7830854,-67.70767
-53.7827904,-67.695398
-53.7823079,-67.6949956
-53.7822049,-67.703911
-53.7818152,-67.7181324
-53.7806706,-67.7162939
-53.7806704,-67.7162937
-53.779296,-67.7159124
-53.7746376,-67.7230905
-53.7732656,-67.730171
-53.7730871,-67.7027642
-53.773071,-67.7213041
-53.7730005,-67.7188957
-53.7728126,-67.7254782
-53.772789,-67.7283554
-53.7725073,-67.7104304
-53.7722592,-67.7072362
-53.771811,-67.7126269
-53.7712836,-67.7193501
-53.7712323,-67.7193341
-53.7709977,-67.7142442
-53.7706726,-67.7120471
-53.7706341,-67.7115525
-53.7705033,-67.7093872
-53.7694295,-67.7275323
-53.7691427,-67.723292
-53.7689412,-67.71809
-53.7683246,-67.732231
-53.76822,-67.71796
-53.7671911,-67.7156812
-53.7668928,-67.7085019
-53.7664992,-67.7137518
-53.7664702,-67.7199188
-53.76572,-67.7111652
-53.7653731,-67.7269462
-53.7649379,-67.7254162
-53.764729,-67.7181553
-53.7644846,-67.7208936
-53.7643787,-67.7229493
-53.7628596,-67.7251572
-53.7623494,-67.7182745
-53.7612019,-67.722731
-53.7611007,-67.7275619
-53.7431195,-67.7629529
-51.697743,-69.2403112
-51.6503771,-69.2817391
-51.647361,-69.2085691
-51.6427343,-69.2318137
-51.6422514,-69.2805509
-51.6421416,-69.20491
-51.6419786,-69.2420969
-51.6394758,-69.3234076
-51.6393304,-69.2801935
-51.6392957,-69.2785074
-51.6389196,-69.219872
-51.6384627,-69.2817344
-51.6383517,-69.219205
-51.6374004,-69.2016784
-51.6368038,-69.2751878
-51.6367869,-69.2025638
-51.6363711,-69.2473164
-51.6362583,-69.2448264
-51.6356327,-69.2578434
-51.6355605,-69.2581466
-51.6349775,-69.2260872
-51.6348818,-69.2049973
-51.6341623,-69.2031147
-51.6339922,-69.2568644
-51.6339342,-69.2115658
-51.6337235,-69.2076387
-51.632556,-69.200226
-51.6322085,-69.194376
-51.6318006,-69.2222052
-51.6314881,-69.1934699
-51.6310653,-69.2041577
-51.6299217,-69.1987195
-51.6298638,-69.2306175
-51.6298622,-69.198648
-51.6292971,-69.1989765
-51.6285603,-69.2367058
-51.6283881,-69.2460849
-51.6283717,-69.2129468
-51.6281881,-69.2355107
-51.6277693,-69.2244919
-51.6270393,-69.2220891
-51.6266055,-69.249914
-51.6265544,-69.2191241
-51.62644,-69.2506972
-51.626346,-69.2195693
-51.6259408,-69.2318106
-51.6259281,-69.2091091
-51.6256832,-69.2067115
-51.6256228,-69.2211681
-51.6256196,-69.2158927
-51.6255492,-69.2304327
-51.625397,-69.2080623
-51.625074,-69.2071887
-51.6248016,-69.2513924
-51.6246895,-69.2081465
-51.6244293,-69.2133182
-51.6239754,-69.2109007
-51.6237324,-69.2111223
-51.6236073,-69.2194834
-51.6233156,-69.2128719
-51.6231589,-69.2143848
-51.6230555,-69.2329343
-51.6230485,-69.2168291
-51.6230472,-69.2336895
-51.6228433,-69.2595957
-51.6227344,-69.259461
-51.6225199,-69.2598188
-51.6224473,-69.222078
-51.6221374,-69.2153413
-51.6220501,-69.2159262
-51.6219263,-69.26002
-51.6218947,-69.2181021
-51.6218122,-69.2313326
-51.6216804,-69.2154522
-51.6216401,-69.2186632
-51.6215758,-69.2177148
-51.6215662,-69.2171864
-51.6215441,-69.2209724
-51.6215148,-69.2667346
-51.6213805,-69.2153084
-51.6213248,-69.2253194
-51.6212975,-69.2155765
-51.621217,-69.2217184
-51.621192,-69.2126328
-51.621185,-69.219356
-51.6211286,-69.2142863
-51.6209642,-69.2230353
-51.6208786,-69.2170652
-51.6208487,-69.2436417
-51.6208098,-69.2674943
-51.6207224,-69.209756
-51.6206789,-69.2289932
-51.62053,-69.222484
-51.6205239,-69.2202186
-51.6204562,-69.2274532
-51.6204171,-69.2111437
-51.6202885,-69.2154724
-51.6202298,-69.2289364
-51.6201878,-69.21874
-51.6201785,-69.2189515
-51.620172,-69.2198267
-51.6201306,-69.2210269
-51.6198261,-69.2307539
-51.6198135,-69.2171386
-51.6197811,-69.2187833
-51.6197611,-69.2165198
-51.6196225,-69.2227723
-51.6195872,-69.2222151
-51.6195659,-69.2146377
-51.6195249,-69.2145822
-51.6194544,-69.2200821
-51.6193879,-69.2202278
-51.6192785,-69.218804
-51.619261,-69.2255311
-51.6192566,-69.2187772
-51.6190888,-69.2162868
-51.6190448,-69.2167424
-51.6189689,-69.2166526
-51.6189206,-69.2175685
-51.6189115,-69.2212799
-51.6188991,-69.2213063
-51.618828,-69.2245171
-51.6187837,-69.2239312
-51.6187449,-69.2203782
-51.6186747,-69.2248167
-51.6185564,-69.2161665
-51.6185118,-69.219161
-51.6184584,-69.2228315
-51.6184351,-69.2206603
-51.6183859,-69.2227458
-51.6183041,-69.209683
-51.6182812,-69.2955767
-51.6182314,-69.215241
-51.6181562,-69.2229526
-51.6181416,-69.2247029
-51.6176679,-69.2304671
-51.6176402,-69.2258024
-51.6176364,-69.2257981
-51.6176364,-69.2257981
-51.6176323,-69.2241286
-51.6174213,-69.2097342
-51.6173906,-69.2058233
-51.6173797,-69.2058615
-51.6172915,-69.2242012
-51.6172612,-69.2240972
-51.6171509,-69.2304451
-51.6171464,-69.2066906
-51.6171286,-69.2228855
-51.6170641,-69.2222391
-51.6168385,-69.240564
-51.6168043,-69.216729
-51.6167741,-69.2078041
-51.616753,-69.21667
-51.6166529,-69.2262018
-51.6165602,-69.2166361
-51.6163487,-69.226096
-51.6162224,-69.2267807
-51.6161148,-69.2203517
-51.615918,-69.2125745
-51.6158059,-69.2449298
-51.6153388,-69.2320473
-51.6153291,-69.229001
-51.6151693,-69.2184005
-51.6141994,-69.217704
-51.6135818,-72.2263943
-51.6135589,-69.243642
-51.6107509,-69.2392239
-51.6106322,-69.2291072
-51.609777,-69.2522601
-51.6081666,-69.245111
-51.6081569,-69.2451405
-51.6044693,-69.2436155
-51.6044336,-69.2437661
-51.6016711,-69.258911
-51.6005563,-72.2241494
-51.5990273,-72.2217752
-51.5908661,-72.2138455
-51.5895944,-72.2126082
-51.586916,-72.2107411
-51.5846318,-72.2195352
-51.5834214,-72.2170611
-51.5828719,-72.2145422
-51.5817539,-72.2134665
-51.5790983,-72.2156433
-51.5784096,-72.2102735
-51.576032,-72.212156
-51.575547,-72.2118353
-51.5724314,-72.351994
-51.5724242,-72.3520003
-51.5485743,-72.2408495
-51.5440676,-72.3429552
-51.5403061,-72.3398391
-51.5391722,-72.3388972
-51.5386198,-72.3323885
-51.538203,-72.3363903
-51.5378805,-72.3362724
-51.5378787,-72.3362713
-51.5378685,-72.3352537
-51.5378382,-72.3435802
-51.5376502,-72.3355025
-51.537465,-72.3356387
-51.5368387,-72.334703
-51.5365715,-72.334063
-51.536155,-72.337282
-51.5358111,-72.334819
-51.5352253,-72.3345752
-51.5351019,-72.3350893
-51.5347942,-72.336833
-51.534346,-72.3429065
-51.5325709,-72.33247
-51.5296845,-72.3408916
-50.3551772,-72.2710724
-50.3544884,-72.277008
-50.3499185,-72.2773596
-50.3494975,-72.300762
-50.3474379,-72.2600715
-50.3464086,-72.2586468
-50.3439809,-72.2613474
-50.3432084,-72.285921
-50.3410075,-72.2539074
-50.3407277,-72.2519853
-50.3402244,-72.2742745
-50.340206,-72.2740456
-50.3401518,-72.2988635
-50.3400095,-72.2684127
-50.3398903,-72.2696392
-50.3398008,-72.2667211
-50.3396705,-72.3012976
-50.3396335,-72.2646491
-50.3396331,-72.2646444
-50.3395963,-72.301421
-50.339358,-72.255889
-50.3392966,-72.2779356
-50.3392675,-72.2783075
-50.3392481,-72.2783297
-50.3392032,-72.2819508
-50.3391904,-72.2742577
-50.338912,-72.2784182
-50.3386892,-72.2454676
-50.3386646,-72.2743913
-50.3386626,-72.2684591
-50.338628,-72.27682
-50.3385924,-72.2693884
-50.338573,-72.2692248
-50.3384832,-72.2597537
-50.3384765,-72.2680755
-50.3384646,-72.2607865
-50.3384503,-72.2659546
-50.3384441,-72.266851
-50.3384103,-72.2671305
-50.3383461,-72.2606191
-50.3383019,-72.2721432
-50.3382177,-72.2644069
-50.3382078,-72.2596447
-50.3381946,-72.2629593
-50.3381944,-72.2629562
-50.338179,-72.2647465
-50.338142,-72.2633675
-50.3381097,-72.2666717
-50.3381034,-72.2668639
-50.3381034,-72.2668639
-50.3381033,-72.266864
-50.338085,-72.2628811
-50.3380563,-72.2623878
-50.3380546,-72.2625427
-50.3379421,-72.2572913
-50.3379135,-72.2648636
-50.3378618,-72.2648937
-50.3377785,-72.2627852
-50.3377149,-72.2632767
-50.3374909,-72.2649623
-50.3374778,-72.2645782
-50.3373869,-72.2992843
-50.337384,-72.2447968
-50.3373595,-72.2441943
-50.3373372,-72.2629293
-50.3373232,-72.2628976
-50.3372835,-72.2448041
-50.3371696,-72.2676111
-50.3371526,-72.2646337
-50.3371526,-72.2646337
-50.3370537,-72.2617402
-50.3370477,-72.2646957
-50.3370416,-72.2449881
-50.3369916,-72.2637618
-50.3369895,-72.2635633
-50.3369394,-72.2617582
-50.3369323,-72.2648776
-50.336923,-72.2561567
-50.3369198,-72.2662897
-50.3368858,-72.2651187
-50.3368764,-72.2643654
-50.336849,-72.264539
-50.3368033,-72.3398719
-50.3366942,-72.262835
-50.3366091,-72.2652223
-50.3365456,-72.2614182
-50.3364215,-72.3061689
-50.3363778,-72.2652077
-50.3363093,-72.2665388
-50.3362465,-72.2696917
-50.3362362,-72.2672728
-50.3361849,-72.2683798
-50.3360545,-72.2667303
-50.3360423,-72.2686161
-50.3360252,-72.2648695
-50.3356562,-72.2636804
-50.3355578,-72.2689476
-50.3354852,-72.2729534
-50.3353812,-72.2636763
-50.3352114,-72.2655146
-50.3351215,-72.3032283
-50.3349674,-72.3035963
-50.3349156,-72.2637628
-50.3347227,-72.3126759
-50.3347038,-72.3033886
-50.3289575,-72.2694054
-50.3286687,-72.2707145
-50.322654,-72.2334247
-50.0286626,-68.5319528
-50.0242504,-68.5389533
-50.023524,-68.519669
-50.0211847,-68.5159197
-50.0189146,-68.5121957
-50.0179971,-68.5275045
-50.0174013,-68.5214239
-50.0173881,-68.5214179
-50.0161354,-68.8902272
-50.0149482,-68.5193786
-50.0148876,-68.5210259
-50.0147598,-68.5193507
-50.0145733,-68.5209684
-50.013236,-68.5218229
-49.9926021,-68.9177777
-49.988013,-68.9158554
-49.9868703,-68.9109442
-49.9865037,-68.9103815
-49.9854393,-68.9094544
-49.9848387,-68.9179116
-49.9844074,-68.9113845
-49.9836977,-68.9163608
-49.9836812,-68.9138452
-49.9835638,-68.9214501
-49.9835047,-68.9143265
-49.9832727,-68.9084715
-49.983253,-68.9160718
-49.9831283,-68.9165443
-49.9831031,-68.9159481
-49.9828779,-68.9108512
-49.9828373,-68.9090632
-49.9827867,-68.9229539
-49.9821234,-68.9290612
-49.9820143,-68.9089444
-49.9816142,-68.9248807
-49.980969,-68.9104048
-49.9805804,-68.9082553
-49.9804223,-68.9083368
-49.97742,-68.9086622
-49.9771331,-68.9065905
-49.9752801,-68.9171886
-49.9747205,-68.9231958
-49.9723667,-68.9130369
-49.3317696,-72.8869108
-49.3305743,-72.8874039
-49.3300708,-72.8852029
-49.3290345,-67.8054635
-49.3290125,-72.8873887
-49.3278853,-72.8890591
-49.32681,-72.8898065
-49.3252218,-72.891129
-48.7796043,-70.2526485
-48.766582,-70.2666699
-48.7560115,-70.2552663
-48.7555366,-70.2452583
-48.7554031,-70.2558344
-48.7547061,-70.2435999
-48.7527936,-70.2405191
-48.7519294,-70.2463205
-48.7511339,-70.2457522
-48.7508765,-70.2423513
-48.7498218,-70.2495333
-48.7498179,-70.2495499
-48.7481308,-70.2527807
-48.747944,-70.2529859
-48.7472864,-70.2609063
-48.7471755,-70.2527569
-48.7471558,-70.2464322
-48.7470022,-70.2607344
-48.7454525,-70.2509603
-47.7534112,-65.9067739
-47.7532795,-65.8935134
-47.7529597,-65.8977154
-47.7527475,-65.8943413
-47.7526447,-65.8960625
-47.7524435,-65.8968538
-47.752363,-65.8922808
-47.7523221,-65.8934337
-47.7518789,-65.9026333
-47.7518169,-65.898473
-47.7515646,-65.9013773
-47.7515344,-65.8993484
-47.7513213,-65.891584
-47.7509589,-65.9010543
-47.7508448,-65.8911728
-47.750684,-65.8999736
-47.7504724,-65.8917532
-47.7502567,-65.890727
-47.7500866,-65.8902544
-47.7499007,-65.8903338
-47.7497471,-65.8911053
-47.7491608,-65.8880385
-47.747035,-65.8813167
-47.7446899,-65.8903105
-47.7429545,-65.8877312
-47.7416169,-65.8908413
-47.7406135,-65.8960445
-47.7398138,-65.8899132
-47.7385942,-65.8982173
-47.6556684,-66.0412098
-46.8075253,-67.945922
-46.8040171,-67.9491605
-46.8039105,-67.9628236
-46.8038126,-67.9632268
-46.8036729,-67.9559275
-46.8034898,-67.966468
-46.8031838,-67.9555654
-46.8029413,-67.9718001
-46.8025834,-67.9730347
-46.8024314,-67.9688979
-46.8014268,-67.9582963
-46.801246,-67.9619383
-46.8012456,-67.9619397
-46.8007025,-67.9574722
-46.8006002,-67.9591996
-46.8004117,-67.9585498
-46.8001837,-67.9609984
-46.7999707,-67.9594486
-46.7999631,-67.966008
-46.7999114,-67.9499978
-46.7997036,-67.9540582
-46.799564,-67.9581
-46.7994702,-67.9605829
-46.7992121,-67.9621402
-46.7991151,-67.9634312
-46.7989437,-67.9636576
-46.7989084,-67.9564085
-46.7987545,-67.960426
-46.7985694,-67.9480797
-46.7985677,-67.9549008
-46.7984896,-67.9548499
-46.7984247,-67.9623118
-46.7978473,-67.9604523
-46.7976157,-67.9611576
-46.7975444,-67.947665
-46.7967293,-67.9517079
-46.7966795,-67.9611648
-46.796672,-67.9792876
-46.7964796,-67.9580822
-46.7964791,-67.9560873
-46.7961842,-67.9499101
-46.7960856,-67.9633285
-46.7958734,-67.9510116
-46.7957032,-67.9583189
-46.7952696,-67.9580699
-46.7952122,-67.9580369
-46.795037,-67.958569
-46.7949722,-67.9545317
-46.7946918,-67.9245094
-46.7945413,-67.955764
-46.7945315,-67.9576558
-46.7942729,-67.9650058
-46.793869,-67.9489395
-46.7936105,-67.9596058
-46.7935414,-67.9606934
-46.793183,-67.9701991
-46.7903971,-67.9747043
-46.7168756,-68.2186764
-46.7130184,-68.2290103
-46.7127425,-68.2296392
-46.592978,-70.9263454
-46.5634864,-67.611073
-46.5631941,-67.6100896
-46.5624387,-67.6099785
-46.5619837,-67.6146711
-46.5613808,-67.6139773
-46.5583679,-68.9293564
-46.5545296,-68.9274884
-46.5541815,-68.9251882
-46.549707,-68.9187866
-46.5488653,-68.9164014
-46.5482237,-68.9233062
-46.5474158,-68.9148539
-46.5474127,-68.9148533
-46.5453429,-68.9295572
-46.5452337,-68.9103813
-46.5451963,-68.9450415
-46.5445247,-68.9381918
-46.5440554,-68.9079607
-46.5432605,-68.9363362
-46.5431194,-68.9275393
-46.5430571,-68.9309271
-46.5427015,-68.9356942
-46.5426216,-68.9369306
-46.5425346,-68.9455764
-46.5423779,-68.9368677
-46.541966,-68.9417468
-46.5415497,-68.9363342
-46.5412801,-68.9425974
-46.5411793,-68.917361
-46.5410222,-68.929379
-46.5409036,-68.9469641
-46.5407847,-68.9294803
-46.5406872,-68.9283219
-46.5405186,-68.9358852
-46.5403455,-68.9377074
-46.5402519,-68.9344018
-46.5401836,-68.9362571
-46.5398592,-68.9410842
-46.5398024,-68.9282919
-46.5395889,-68.9299459
-46.5394306,-68.9257435
-46.5393999,-68.9359928
-46.5392245,-68.9422621
-46.5391115,-68.937043
-46.5390069,-68.9409038
-46.5386585,-68.9320929
-46.5386474,-68.9457323
-46.5385955,-68.9371272
-46.5385236,-68.9402615
-46.53325,-68.9333341
-46.5330674,-68.9330098
-46.5310937,-68.9350377
-46.5303245,-68.9324384
-46.4874314,-70.0232803
-46.4697172,-67.5475687
-46.4693468,-67.5270735
-46.4648979,-67.5190343
-46.4614816,-67.5502402
-46.4610597,-67.4972536
-46.45949,-67.5058265
-46.4590879,-67.5408995
-46.4587247,-67.5243004
-46.4565193,-67.5172318
-46.4562683,-67.5439459
-46.4561475,-67.5043604
-46.4550022,-67.5283271
-46.4541938,-67.5356328
-46.4541798,-67.5316567
-46.4532574,-67.5423676
-46.4522985,-67.5303373
-46.4520724,-67.5360413
-46.4519885,-67.5378133
-46.4519005,-67.5116883
-46.4514517,-67.5258809
-46.4513944,-67.5239679
-46.451193,-67.5378127
-46.4510193,-67.5107164
-46.4508702,-67.5103382
-46.4508458,-67.5271869
-46.450321,-67.521883
-46.4491457,-67.5055778
-46.4491036,-67.523481
-46.4489908,-67.5061791
-46.4486359,-67.5142547
-46.4486174,-67.5199616
-46.4485655,-67.5066707
-46.448554,-67.5380954
-46.4484348,-67.5279217
-46.448301,-67.5262731
-46.4481248,-67.5255701
-46.4479059,-67.5217079
-46.4479002,-67.5234264
-46.4478042,-67.5209244
-46.4474224,-67.506244
-46.4473794,-67.5159874
-46.4473329,-67.5154837
-46.4472472,-67.5079813
-46.4469825,-67.5253558
-46.4469306,-67.5314177
-46.4469025,-67.5063379
